count,dateTime,waistX,waistY,waistZ,expStatus,LimitStatus,overStatus
276,2019/11/22 16:28:44.380,-0.9056563,-89.39288,576.6995,1,1,0
277,2019/11/22 16:28:44.408,-0.9056563,-89.39288,576.6995,1,1,0
278,2019/11/22 16:28:44.438,-0.9443315,-89.46929,576.6395,1,1,0
279,2019/11/22 16:28:44.466,-0.9704967,-89.51304,576.6953,1,1,0
280,2019/11/22 16:28:44.495,-0.9907134,-89.55071,576.7669,1,1,0
281,2019/11/22 16:28:44.519,-1.015461,-89.58356,576.6834,1,1,0
282,2019/11/22 16:28:44.547,-1.048727,-89.6802,576.7549,1,1,0
283,2019/11/22 16:28:44.586,-1.089447,-89.81814,576.8765,1,1,0
284,2019/11/22 16:28:44.620,-1.132243,-89.94113,576.8073,1,1,0
285,2019/11/22 16:28:44.638,-1.132243,-89.94113,576.8073,1,1,0
286,2019/11/22 16:28:44.664,-1.171615,-90.05721,576.7161,1,1,0
287,2019/11/22 16:28:44.689,-1.218614,-90.19178,576.7535,1,1,0
288,2019/11/22 16:28:44.723,-1.26745,-90.29996,576.7229,1,1,0
289,2019/11/22 16:28:44.749,-1.29976,-90.36842,576.6749,1,1,0
290,2019/11/22 16:28:44.773,-1.29976,-90.36842,576.6749,1,1,0
291,2019/11/22 16:28:44.795,-1.330249,-90.41961,576.6992,1,1,0
292,2019/11/22 16:28:44.827,-1.361725,-90.46056,576.6635,1,1,0
293,2019/11/22 16:28:44.862,-1.390167,-90.50649,576.6003,1,1,0
294,2019/11/22 16:28:44.894,-1.416704,-90.58886,576.6431,1,1,0
295,2019/11/22 16:28:44.928,-1.452873,-90.69552,576.6785,1,1,0
296,2019/11/22 16:28:44.963,-1.487744,-90.77026,576.5919,1,1,0
297,2019/11/22 16:28:44.995,-1.518953,-90.835,576.5637,1,1,0
298,2019/11/22 16:28:45.22,-1.543644,-90.86861,576.4232,1,1,0
299,2019/11/22 16:28:45.47,-1.586163,-90.92569,576.338,1,1,0
