count,dateTime,waistX,waistY,waistZ,expStatus,LimitStatus,overStatus
329,2019/11/22 16:39:47.155,-50.21721,4.159288,590.0919,1,0,0
330,2019/11/22 16:39:47.172,-50.21721,4.159288,590.0919,1,0,0
331,2019/11/22 16:39:47.213,-50.19025,3.949037,590.0197,1,0,0
332,2019/11/22 16:39:47.240,-50.14442,3.688023,590.0602,1,0,0
333,2019/11/22 16:39:47.263,-50.29493,3.746766,590.4812,1,0,0
334,2019/11/22 16:39:47.293,-50.25166,3.928527,590.4814,1,0,0
335,2019/11/22 16:39:47.323,-50.1983,3.948097,590.5146,1,0,0
336,2019/11/22 16:39:47.342,-50.1983,3.948097,590.5146,1,0,0
337,2019/11/22 16:39:47.368,-50.50744,4.078462,590.7304,1,0,0
338,2019/11/22 16:39:47.392,-50.75039,4.227676,590.964,1,0,0
339,2019/11/22 16:39:47.414,-50.75039,4.227676,590.964,1,0,0
340,2019/11/22 16:39:47.442,-50.90958,4.406642,591.0593,1,0,0
341,2019/11/22 16:39:47.475,-51.13294,4.734508,591.2429,1,0,0
342,2019/11/22 16:39:47.499,-51.2534,4.979782,591.2391,1,0,0
343,2019/11/22 16:39:47.525,-51.45255,5.049683,591.5265,1,0,0
344,2019/11/22 16:39:47.549,-51.57164,5.005633,591.512,1,0,0
345,2019/11/22 16:39:47.569,-51.57164,5.005633,591.512,1,0,0
346,2019/11/22 16:39:47.598,-51.53859,4.916763,591.4274,1,0,0
347,2019/11/22 16:39:47.635,-51.54239,4.954854,591.5221,1,0,0
348,2019/11/22 16:39:47.658,-51.4738,5.046957,591.5199,1,0,0
349,2019/11/22 16:39:47.688,-51.46478,5.239161,591.4637,1,0,0
350,2019/11/22 16:39:47.720,-51.50468,5.586699,591.7031,1,0,0
351,2019/11/22 16:39:47.745,-51.48402,6.161259,591.8127,1,0,0
352,2019/11/22 16:39:47.761,-51.48402,6.161259,591.8127,1,0,0
