count,dateTime,waistX,waistY,waistZ,expStatus,LimitStatus,overStatus
324,2019/11/22 15:45:56.12,157.1252,19.42673,563.7299,1,0,0
325,2019/11/22 15:45:56.29,157.104,19.3799,563.6088,1,0,0
326,2019/11/22 15:45:56.45,157.104,19.3799,563.6088,1,0,0
327,2019/11/22 15:45:56.62,157.104,19.3799,563.6088,1,0,0
328,2019/11/22 15:45:56.79,157.1006,19.11742,563.4149,1,0,0
329,2019/11/22 15:45:56.102,157.0597,18.78738,563.2826,1,0,0
330,2019/11/22 15:45:56.119,157.0597,18.78738,563.2826,1,0,0
331,2019/11/22 15:45:56.136,156.9653,18.49675,563.1976,1,0,0
332,2019/11/22 15:45:56.152,156.9653,18.49675,563.1976,1,0,0
333,2019/11/22 15:45:56.169,156.9653,18.49675,563.1976,1,0,0
334,2019/11/22 15:45:56.188,156.9106,18.16791,563.2987,1,0,0
335,2019/11/22 15:45:56.211,156.7962,17.95848,563.2363,1,0,0
336,2019/11/22 15:45:56.228,156.7962,17.95848,563.2363,1,0,0
337,2019/11/22 15:45:56.247,156.7941,17.77007,563.2292,1,0,0
338,2019/11/22 15:45:56.263,156.7941,17.77007,563.2292,1,0,0
339,2019/11/22 15:45:56.281,156.9178,17.64768,563.395,1,0,0
340,2019/11/22 15:45:56.307,156.9651,17.75188,563.6677,1,0,0
341,2019/11/22 15:45:56.323,156.9651,17.75188,563.6677,1,0,0
342,2019/11/22 15:45:56.341,157.021,17.92002,563.7213,1,0,0
343,2019/11/22 15:45:56.358,157.021,17.92002,563.7213,1,0,0
344,2019/11/22 15:45:56.375,157.1058,18.06343,563.8922,1,0,0
345,2019/11/22 15:45:56.392,157.1058,18.06343,563.8922,1,0,0
346,2019/11/22 15:45:56.416,157.1649,18.15403,564.0961,1,0,0
347,2019/11/22 15:45:56.435,157.1462,18.039,563.9598,1,0,0
348,2019/11/22 15:45:56.452,157.1462,18.039,563.9598,1,0,0
349,2019/11/22 15:45:56.471,157.0427,17.88868,564.2428,1,0,0
350,2019/11/22 15:45:56.487,157.0427,17.88868,564.2428,1,0,0
351,2019/11/22 15:45:56.512,156.9246,17.82757,564.3982,1,0,0
352,2019/11/22 15:45:56.533,156.7061,17.79881,564.6052,1,0,0
353,2019/11/22 15:45:56.550,156.7061,17.79881,564.6052,1,0,0
354,2019/11/22 15:45:56.571,156.4809,17.99066,564.904,1,0,0
355,2019/11/22 15:45:56.588,156.4809,17.99066,564.904,1,0,0
356,2019/11/22 15:45:56.604,156.4809,17.99066,564.904,1,0,0
357,2019/11/22 15:45:56.630,156.3177,18.41111,565.3024,1,0,0
358,2019/11/22 15:45:56.648,156.1717,18.98608,565.5177,1,0,0
